,,,,,Brian Lee Franklin,Pontypool 
,,,,,Stephen McHattie,Trucker 
,,,,,Jimmy Bennett,Me You and Five Bucks 
,,,,,Angela Sarafyan,The Lords of Salem 
,,,,,Sid Haig,Housebound 
,,,,,Morgana O'Reilly,Wal-Mart: The High Cost of Low Price 
,,,,,Lee Scott,Fetching Cody 
,,,,,Nicole Muñoz,Once Upon a Time in Queens 
,,,,,Chazz Palminteri,Closer to the Moon 
,,,,,Monica Barladeanu,Mutant World 
,,,,,Ashanti,Growing Up Smith 
,,,,,Brighton Sharbino,Checkmate 
,,,,,Katrina Law,Jack Reacher 
,,,,,Tom Cruise,#Horror 
,,,,,Timothy Hutton,Wind Walkers 
,,,,,Rudy Youngblood,Snow White and the Seven Dwarfs 
,,,,,Adriana Caselotti,The Holy Girl 
,,,,,Mía Maestro,Shalako 
,,,,,Brigitte Bardot,Incident at Loch Ness 
,,,,,Zak Penn,The Dog Lover 
,,,,,Lea Thompson,Girl House 
,,,,,Camren Bicondova,The Blue Room 
,,,,,Mathieu Amalric,House at the End of the Drive 
,,,,,Jessica Szohr,Batman: The Movie 
,,,,,Burgess Meredith,"Lock, Stock and Two Smoking Barrels "
,,,,,Jason Statham,The Ballad of Gregorio Cortez 
,,,,,Barry Corbin,The Streets of San Francisco             
,,,,,Karl Malden,The Celebration 
,,,,,Ulrich Thomsen,Trees Lounge 
,,,,,Steve Buscemi,Journey from the Fall 
,,,,,Long Nguyen,The Basket 
,,,,,Eric Dane,Eddie: The Sleepwalking Cannibal 
,,,,,Stephen McHattie,Mercury Rising 
,,,,,Bruce Willis,Space: Above and Beyond             
,,,,,James Morrison,Queen of the Mountains 
,,,,,Elina Abai Kyzy,Def-Con 4 
,,,,,Maury Chaykin,The Hebrew Hammer 
,,,,,Judy Greer,Neal 'N' Nikki 
,,,,,Abhishek Bachchan,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It 
,,,,,Noureen DeWulf,Forget Me Not 
,,,,,Bella Thorne,Rebecca 
,,,,,Laurence Olivier,Friday the 13th Part 2 
,,,,,Betsy Palmer,The Lost Weekend 
,,,,,Ray Milland,C.H.U.D. 
,,,,,Daniel Stern,Filly Brown 
,,,,,Noel Gugliemi,The Lion of Judah 
,,,,,Vic Mignogna,Niagara 
,,,,,Joseph Cotten,How Green Was My Valley 
,,,,,Roddy McDowall,The Girlfriend Experience             
,,,,,Mary Lynn Rajskub,Da Sweet Blood of Jesus 
,,,,,Rami Malek,"Sex, Lies, and Videotape "
,,,,,Peter Gallagher,Saw 
,,,,,Michael Emerson,Super Troopers 
,,,,,Geoffrey Arend,The Algerian 
,,,,,Zuhair Haddad,The Amazing Catfish 
,,,,,Ximena Ayala,The Day the Earth Stood Still 
,,,,,Keanu Reeves,Monsoon Wedding 
,,,,,Naseeruddin Shah,You Can Count on Me 
,,,,,Matthew Broderick,The Trouble with Harry 
,,,,,Jerry Mathers,Lucky Number Slevin 
,,,,,Bruce Willis,But I'm a Cheerleader 
,,,,,Natasha Lyonne,Home Run 
,,,,,Vivica A. Fox,Reservoir Dogs 
,,,,,Quentin Tarantino,The Blue Bird 
,,,,,Spring Byington,"The Good, the Bad and the Ugly "
,,,,,Clint Eastwood,The Second Mother 
,,,,,Alex Huszar,Blue Like Jazz 
,,,,,Jason Marsden,Down and Out with the Dolls 
,,,,,Lemmy,"Pink Ribbons, Inc. "
,,,,,Robin Williams,Certifiably Jonathan 
,,,,,Déborah Révy,Q 
,,,,,Nataniel Sánchez,The Knife of Don Juan 
,,,,,Marley Shelton,Grand Theft Parsons 
,,,,,Rich Ceraulo,Extreme Movie 
,,,,,Errol Flynn,The Charge of the Light Brigade 
,,,,,Michael Berryman,Below Zero 
,,,,,Christie Burke,Crowsnest 
,,,,,Alanna Ubach,Airborne 
,,,,,Redd Foxx,Cotton Comes to Harlem 
,,,,,William McNamara,The Wicked Within 
,,,,,Seregon O'Dassey,Bleeding Hearts 
,,,,,Ryan Reynolds,Waiting... 
,,,,,Paddy Considine,Dead Man's Shoes 
,,,,,Richard Cawthorne,Wolf Creek             
,,,,,Terry Kiser,From a Whisper to a Scream 
,,,,,Sarah Murphy-Dyson,Sex with Strangers 
,,,,,Sean Cameron Michael,Dracula: Pages from a Virgin's Diary 
,,,,,Chris Gauthier,Faith Like Potatoes 
,,,,,Iko Uwais,Beyond the Black Rainbow 
,,,,,Johnny Pacar,The Raid: Redemption 
,,,,,Piero Maggiò,The Dead Undead 
,,,,,Humphrey Bogart,The Vatican Exorcisms 
,,,,,Talia Zucker,Casablanca 
,,,,,Ranbir Kapoor,Lake Mungo 
,,,,,Bruce Dern,Rocket Singh: Salesman of the Year 
,,,,,Sylvester Stallone,Silent Running 
,,,,,Christopher Abbott,Rocky 
,,,,,Jamie Lee Curtis,The Sleepwalker 
,,,,,Albert Finney,The Fog 
,,,,,Shelley Hennig,Tom Jones 
,,,,,Robert De Niro,Unfriended 
,,,,,Patrick Macnee,Taxi Driver 
,,,,,Ursula Andress,The Howling 
,,,,,Jesse McCartney,Dr. No 
,,,,,Andrew Robinson,Chernobyl Diaries 
,,,,,Benjamin A. Onyango,Hellraiser 
,,,,,Julian Morris,God's Not Dead 2 
,,,,,Hiroshi Abe,Cry_Wolf 
,,,,,Ryan Gosling,Godzilla 2000 
,,,,,Kevin Zegers,Blue Valentine 
,,,,,Fernanda Andrade,Transamerica 
,,,,,Charles Napier,The Devil Inside 
,,,,,James Drury,Beyond the Valley of the Dolls 
,,,,,Billy West,Love Me Tender 
,,,,,James Brown,An Inconvenient Truth 
,,,,,Mick Jagger,Sands of Iwo Jima 
,,,,,Daryl Sabara,Shine a Light 
,,,,,Juliet Stevenson,The Green Inferno 
,,,,,W. Earl Brown,Departure 
,,,,,Michael Pollan,The Sessions 
,,,,,Rachel Hendrix,"Food, Inc. "
,,,,,Philip Seymour Hoffman,October Baby 
,,,,,J.K. Simmons,Next Stop Wonderland 
,,,,,Ty Burrell,Juno 
,,,,,Christopher Abbott,The Skeleton Twins 
,,,,,Gaby Hoffmann,Martha Marcy May Marlene 
,,,,,Charlie McDermott,Obvious Child 
,,,,,Sheryl Crow,Frozen River 
,,,,,Robert Downey Jr.,20 Feet from Stardom 
,,,,,Kevin Corrigan,Two Girls and a Guy 
,,,,,Tom Wilkinson,Walking and Talking 
,,,,,Ed Begley Jr.,The Full Monty 
,,,,,Justin Theroux,Who Killed the Electric Car? 
,,,,,Daniel Roebuck,The Broken Hearts Club: A Romantic Comedy 
,,,,,Odeya Rush,Bubba Ho-Tep 
,,,,,Sonja Sohn,Goosebumps 
,,,,,Wilford Brimley,Slam 
,,,,,Karisma Kapoor,Brigham City 
,,,,,Madeline Kahn,Fiza 
,,,,,Trey Parker,History of the World: Part I 
,,,,,Zooey Deschanel,Orgazmo 
,,,,,David Arquette,All the Real Girls 
,,,,,Frances Fisher,Dream with the Fishes 
,,,,,Cheech Marin,Blue Car 
,,,,,James Franco,Luminarias 
,,,,,Shahir Kabaha,Palo Alto 
,,,,,Leslie Bibb,Ajami 
,,,,,Steven Yeun,Wristcutters: A Love Story 
,,,,,Shiri Appleby,I Origins 
,,,,,Michael Imperioli,The Battle of Shaker Heights 
,,,,,Anwar Congo,The Lovely Bones 
,,,,,Alex Gibney,The Act of Killing 
,,,,,Pelé,Taxi to the Dark Side 
,,,,,Kumar Gaurav,Once in a Lifetime: The Extraordinary Story of the New York Cosmos 
,,,,,Mira Sorvino,Guiana 1838 
,,,,,Josh Swanson,Lisa Picard Is Famous 
,,,,,G.W. Krauss,Antarctica: A Year on Ice 
,,,,,Matthew Ziff,A Lego Brickumentary 
,,,,,Emraan Hashmi,Hardflip 
,,,,,Lena Dunham,Chocolate: Deep Dark Secrets 
,,,,,David Hyde Pierce,The House of the Devil 
,,,,,Harvey Fierstein,The Perfect Host 
,,,,,Patrick Renna,Safe Men 
,,,,,Yul Vazquez,Speedway Junky 
,,,,,Judy Greer,The Last Big Thing 
,,,,,Will Rothhaar,The Specials 
,,,,,Jordana Spiro,16 to Life 
,,,,,Nora Zehetner,Alone with Her 
,,,,,Michael Rapaport,Creative Control 
,,,,,Frances Bay,Special 
,,,,,Scott Levy,Sparkler 
,,,,,David Keith,The Helix... Loaded 
,,,,,Lynn Cohen,In Her Line of Fire 
,,,,,Kenny Johnston,The Jimmy Show 
,,,,,Rasheed Naz,Heli 
,,,,,Ilene Graff,Karachi se Lahore 
,,,,,Jason Ritter,Loving Annabelle 
,,,,,Nicole Randall Johnson,Hits 
,,,,,Randy Wayne,Jimmy and Judy 
,,,,,Oliver Reed,Frat Party 
,,,,,Aidan Quinn,The Party's Over 
,,,,,Jennifer Lawrence,Proud 
,,,,,Joe Mantegna,The Poker House 
,,,,,Russell Hodgkinson,Childless 
,,,,,Maureen McCormick,ZMD: Zombies of Mass Destruction 
,,,,,Álex Angulo,Snow White: A Deadly Summer 
,,,,,Nicole Beharie,Hidden Away 
,,,,,Wesley Jonathan,My Last Day Without You 
,,,,,William McNamara,Steppin: The Movie 
,,,,,Katie Aselton,Doc Holliday's Revenge 
,,,,,David Oakes,Black Rock 
,,,,,Magi Avila,Truth or Die 
,,,,,Boyd Banks,The Pet 
,,,,,Angelina Armani,Bang Bang Baby 
,,,,,Jason K. Wixom,Fear Clinic 
,,,,,Justin Baldoni,Zombie Hunter 
,,,,,Rosario Dawson,A Fine Step 
,,,,,Cliff Robertson,Trance 
,,,,,Monique Candelaria,Charly 
,,,,,Eric Lloyd,Banshee Chapter 
,,,,,Kimberly Williams-Paisley,Jesse             
,,,,,Vanessa Williams,Ask Me Anything 
,,,,,Alma Martinez,And Then Came Love 
,,,,,Marlon Brando,Food Chains 
,,,,,Justin Kirk,On the Waterfront 
,,,,,Anamaria Marinca,L!fe Happens 
,,,,,Javier Botet,"4 Months, 3 Weeks and 2 Days "
,,,,,Odessa Rae,The Horror Network Vol. 1 
,,,,,Katy Mixon,Hard Candy 
,,,,,Sarah Kazemy,The Quiet 
,,,,,Ahna O'Reilly,Circumstance 
,,,,,Jack McBrayer,Fruitvale Station 
,,,,,Sam Edwards,The Brass Teapot 
,,,,,John Enos III,Bambi 
,,,,,Dwayne Johnson,The Hammer 
,,,,,Joseph Gordon-Levitt,Snitch 
,,,,,Stana Roumillac,Latter Days 
,,,,,Bokeem Woodbine,Elza 
,,,,,James Wolk,1982 
,,,,,Ari Graynor,"For a Good Time, Call... "
,,,,,Gavin MacLeod,Celeste & Jesse Forever 
,,,,,Lorraine Stanley,Time Changer 
,,,,,Eddie Griffin,London to Brighton 
,,,,,Tommy O'Reilly,American Hero 
,,,,,Shahab Hosseini,Windsor Drive 
,,,,,Jo Hartley,A Separation 
,,,,,Heather Matarazzo,Crying with Laughter 
,,,,,Allison Dean,Welcome to the Dollhouse 
,,,,,Victor Rasuk,Ruby in Paradise 
,,,,,Louise Brooks,Raising Victor Vargas 
,,,,,Martin Landau,Pandora's Box 
,,,,,Norma Aleandro,Harrison Montgomery 
,,,,,Kevin Pollak,Live-In Maid 
,,,,,Zachary Knighton,Deterrence 
,,,,,Leslie Bibb,The Mudge Boy 
,,,,,Shane Dawson,The Young Unknowns 
,,,,,Bjørn Sundquist,Not Cool 
,,,,,Corbin Allred,Dead Snow 
,,,,,Taylor Pigeon,Saints and Soldiers 
,,,,,Harrison Ford,Vessel 
,,,,,Scott Helvenston,American Graffiti 
,,,,,Tina Fey,Iraq for Sale: The War Profiteers 
,,,,,Mary Lynn Rajskub,Aqua Teen Hunger Force Colon Movie Film for Theaters 
,,,,,Isaac C. Singleton Jr.,Safety Not Guaranteed 
,,,,,MyAnna Buring,Kevin Hart: Laugh at My Pain 
,,,,,Lena Dunham,Kill List 
,,,,,Gary Oldman,The Innkeepers 
,,,,,Jean-Louis Trintignant,The Unborn 
,,,,,Raymond J. Barry,The Conformist 
,,,,,Julian Morris,Interview with the Assassin 
,,,,,Luke Grimes,Donkey Punch 
,,,,,Dichen Lachman,All the Boys Love Mandy Lane 
,,,,,Gary Cooper,Bled 
,,,,,William Gates,High Noon 
,,,,,Kevin Scott Richardson,Hoop Dreams 
,,,,,Peter Dinklage,Rize 
,,,,,Adam LeFevre,Destiny 
,,,,,Laura Fraser,L.I.E. 
,,,,,Aimee Garcia,The Sisterhood of Night 
,,,,,Naomi Watts,B-Girl 
,,,,,Robert Ri'chard,King Kong 
,,,,,Ryan Gosling,House of Wax 
,,,,,Irene Bedard,Half Nelson 
,,,,,Hill Harper,Naturally Native 
,,,,,Mehcad Brooks,Hav Plenty 
,,,,,Trey Loney,Adulterers 
,,,,,Richard Curtis,Escape from Tomorrow 
,,,,,Alfre Woodard,Starsuckers 
,,,,,Sandra Ellis Lafferty,The Hadza: Last of the First 
,,,,,Matthew Ziff,After 
,,,,,Leven Rambin,Treachery 
,,,,,Ginger Rogers,Walter 
,,,,,Heather Donahue,Top Hat 
,,,,,Joe Cocker,The Blair Witch Project 
,,,,,David Zucker,Woodstock 
,,,,,Stacy Keach,The Kentucky Fried Movie 
,,,,,Kendyl Joi,Mercy Streets 
,,,,,William Smith,Arnolds Park 
,,,,,Nicholas Gonzalez,Broken Vessels 
,,,,,Aliou Touré,Water & Power 
,,,,,Karen Alexander,They Will Have to Kill Us First 
,,,,,Russell Wong,Crop Circles: Quest for Truth 
,,,,,François Cluzet,Light from the Darkroom 
,,,,,Paula Garcés,Irreplaceable 
,,,,,Paul McCartney,The Maid's Room 
,,,,,Jamie Lee Curtis,A Hard Day's Night 
,,,,,Dario Nozic Serini,The Harvest/La Cosecha 
,,,,,Kirk Cameron,Love Letters 
,,,,,Bhole Baba,Julija in alfa Romeo 
,,,,,Frances Bavier,Fireproof 
,,,,,Blanchard Ryan,Faith Connections 
,,,,,Joe Lo Truglio,Benji 
,,,,,Woody Strode,Open Water 
,,,,,Heather Berman,High Road 
,,,,,Peter Dinklage,Kingdom of the Spiders 
,,,,,Randy Wayne,Mad Hot Ballroom 
,,,,,Ken Burns,The Station Agent 
,,,,,Terry Funk,To Save a Life 
,,,,,Kirby Heyborne,Wordplay 
,,,,,Marina Golbahari,Beyond the Mat 
,,,,,Rachel Dratch,The Singles Ward 
,,,,,Rachel True,Osama 
,,,,,Kirby Heyborne,Sholem Aleichem: Laughing in the Darkness 
,,,,,Sasha Alexander,Groove 
,,,,,Rory Culkin,The R.M. 
,,,,,Edie Falco,Twin Falls Idaho 
,,,,,Peter Dinklage,Mean Creek 
,,,,,Monica Calhoun,Hurricane Streets 
,,,,,Kevin Corrigan,Never Again 
,,,,,Olivia Wilde,Civil Brand 
,,,,,David Mamet,Lonesome Jim 
,,,,,Takashi Shimura,Drinking Buddies 
,,,,,Tommy Sheppard,Deceptive Practice: The Mysteries and Mentors of Ricky Jay 
,,,,,Brad Pitt,Seven Samurai 
,,,,,Monique Gabriela Curnen,The Other Dream Team 
,,,,,Haley Ramm,Johnny Suede 
,,,,,Jim Parsons,Finishing the Game: The Search for a New Bruce Lee 
,,,,,Tori Spelling,Rubber 
,,,,,Ryan Gosling,Home 
,,,,,Scoot McNairy,Kiss the Bride 
,,,,,Keith Carradine,The Slaughter Rule 
,,,,,Jim Gaffigan,Monsters 
,,,,,Justin Chon,The Californians 
,,,,,Bo Huang,The Living Wake 
,,,,,Brian Eno,Detention of the Dead 
,,,,,Radha Mitchell,Crazy Stone 
,,,,,Bruce Greenwood,Scott Walker: 30 Century Man 
,,,,,Daston Kalili,Everything Put Together 
,,,,,Carol Channing,Good Kill 
,,,,,Jeremy Irvine,Insomnia Manica 
,,,,,Vincent Chimato,The Outrageous Sophie Tucker 
,,,,,Emma Caulfield,Now Is Good 
,,,,,Mike Beckingham,Girls Gone Dead 
,,,,,Britney Spears,America Is Still the Place 
,,,,,Shaun Sipos,Subconscious 
,,,,,Manny Perez,Crossroads 
,,,,,Jennifer Hale,Enter Nowhere 
,,,,,Paul Sorvino,The King of Najayo 
,,,,,Mary Kate Wiles,Fight to the Finish 
,,,,,Carrie Bradstreet,Alleluia! The Devil's Carnival 
,,,,,Elizabeth Streb,The Sound and the Shadow 
,,,,,Mike Stanley,Rodeo Girl 
,,,,,Tim Holmes,Born to Fly: Elizabeth Streb vs. Gravity 
,,,,,Patrick Kilpatrick,The Little Ponderosa Zoo 
,,,,,Lawrence Gilliard Jr.,Oz the Great and Powerful 
,,,,,James Nesbitt,The Toxic Avenger 
,,,,,Luis Sanchez,Straight Out of Brooklyn 
,,,,,Olivia Wilde,Bloody Sunday 
,,,,,John Karyus,Diamond Ruff 
,,,,,Jennifer Lafleur,Conversations with Other Women 
,,,,,Ginger Rogers,Poultrygeist: Night of the Chicken Dead 
,,,,,Bob Proctor,Mutual Friends 
,,,,,Chris Eigeman,42nd Street 
,,,,,Michael Nyqvist,Rise of the Entrepreneur: The Search for a Better Way 
,,,,,Jack E. Curenton,Metropolitan 
,,,,,Jon Heder,As It Is in Heaven 
,,,,,Devin Ratray,Roadside 
,,,,,Micah Sloat,Napoleon Dynamite 
,,,,,Tony Alva,Blue Ruin 
,,,,,Eric Idle,Paranormal Activity 
,,,,,Emily Rios,Dogtown and Z-Boys 
,,,,,Tony Doupe,Monty Python and the Holy Grail 
,,,,,Sendhil Ramamurthy,Quinceañera 
,,,,,Greg Ayres,Gory Gory Hallelujah 
,,,,,Bill Farmer,Heroes             
,,,,,Kane Hodder,Tarnation 
,,,,,Catriona MacColl,I Want Your Money 
,,,,,Brendon Small,Love in the Time of Monsters 
,,,,,Treat Williams,The Beyond 
,,,,,Dov Tiefenbach,Home Movies             
,,,,,Saeed Jaffrey,What Happens in Vegas 
,,,,,R. Brandon Johnson,The Dark Hours 
,,,,,Katharine Isabelle,My Beautiful Laundrette 
,,,,,Liv Ullmann,Fabled 
,,,,,Lillian Gish,Show Me 
,,,,,Walter Koenig,Cries & Whispers 
,,,,,Anita Page,Intolerance: Love's Struggle Throughout the Ages 
,,,,,Ted Raimi,Trekkies 
,,,,,America Olivo,The Broadway Melody 
,,,,,Mark Zupan,The Evil Dead 
,,,,,Michael Dudikoff,Maniac 
,,,,,Carol Block,Censored Voices 
,,,,,Billy Burke,Murderball 
,,,,,Tom E. Nicholson,American Ninja 2: The Confrontation 
,,,,,Jamie Lee Curtis,51 Birch Street 
,,,,,Jack Warden,Revolution             
,,,,,Isabella Rossellini,Rotor DR1 
,,,,,Claudette Colbert,Halloween 
,,,,,Angeliki Papoulia,12 Angry Men 
,,,,,James Cagney,My Dog Tulip 
,,,,,Kimberly J. Brown,It Happened One Night 
,,,,,Viggo Mortensen,Dogtooth 
,,,,,Simon Abkarian,Tupac: Resurrection 
,,,,,Oliver Platt,Tumbleweeds 
,,,,,Kevin Howarth,The Prophecy 
,,,,,Daniel London,When the Cat's Away 
,,,,,John Robinson,Pieces of April 
,,,,,Embeth Davidtz,The Big Swap 
,,,,,Jean-Paul Belmondo,Old Joy 
,,,,,Yaphet Kotto,Wendy and Lucy 
,,,,,Robert John Burke,3 Backyards 
,,,,,Don Wallace,Pierrot le Fou 
,,,,,Lalaine,Sisters in Law 
,,,,,Jim Sturgess,Ayurveda: Art of Being 
,,,,,Trish Basinger,Nothing But a Man 
,,,,,Sylvester Stallone,"First Love, Last Rites "
,,,,,Tatyana Ali,Fighting Tommy Riley 
,,,,,Michael Des Barres,Royal Kill 
,,,,,Taran Killam,Across the Universe 
,,,,,Rumi Missabu,The Looking Glass 
,,,,,Linnea Quigley,Death Race 2000 
,,,,,Kevin Corrigan,Locker 13 
,,,,,Dreama Walker,Midnight Cabaret 
,,,,,Matt Damon,Anderson's Cross 
,,,,,Aunjanue Ellis,Bizarre 
,,,,,Hector Echavarria,Graduation Day 
,,,,,Parry Shen,Some Guy Who Kills People 
,,,,,Nicole Ari Parker,Compliance 
,,,,,Lupe Ontiveros,Chasing Amy 
,,,,,Purva Bedi,Lovely & Amazing 
,,,,,Keri Maletto,Death Calls 
,,,,,David Hewlett,Better Luck Tomorrow 
,,,,,Radha Mitchell,The Incredibly True Adventure of Two Girls in Love 
,,,,,Charis Michelsen,Chuck & Buck 
,,,,,Amir Talai,American Desi 
,,,,,Jennifer Lawrence,Amidst the Devil's Wings 
,,,,,Marshal Hilton,Cube 
,,,,,Ally Sheedy,Love and Other Catastrophes 
,,,,,Samantha Futerman,I Married a Strange Person! 
,,,,,Nolan Gerard Funk,November 
,,,,,Shirley Henderson,Like Crazy 
,,,,,Judy Marte,Teeth and Blood 
,,,,,Michael Abbott Jr.,Sugar Town 
,,,,,Colin Salmon,The Motel 
,,,,,James Urbaniak,The Canyons 
,,,,,Dustin Fitzsimons,Happy Valley             
,,,,,Corbin Bernsen,On the Outs 
,,,,,Eme Ikwuakor,Shotgun Stories 
,,,,,Florence Henderson,Exam 
,,,,,Victoria Jackson,The Sticky Fingers of Time 
,,,,,Stacy Keach,Sunday School Musical 
,,,,,Sam Adams,Rust 
,,,,,Noah Segan,Ink 
,,,,,Jennifer Jason Leigh,The Christmas Bunny 
,,,,,Joshua Ray Bell,Jesus People 
,,,,,Esai Morales,Butterfly 
,,,,,John Gilbert,UnDivided 
,,,,,Sid Haig,The Frozen 
,,,,,Matthew Emerick,The Love Letter 
,,,,,Tom Hardy,Horse Camp 
,,,,,Mark Fantasia,Give Me Shelter 
,,,,,Brendan Doogie Milewski,The Big Parade 
,,,,,Dan Futterman,Little Big Top 
,,,,,Christina Hart,Along the Roadside 
,,,,,Kenneth Tobey,Bronson 
,,,,,James Mason,Western Religion 
,,,,,Hugh Keays-Byrne,Burn 
,,,,,Jon Favreau,Urbania 
,,,,,Clint Eastwood,The Stewardesses 
,,,,,Mae West,"The Beast from 20,000 Fathoms "
,,,,,The Dalai Lama,"20,000 Leagues Under the Sea "
,,,,,Michael Joiner,Mad Max 
,,,,,Omari Hardwick,Swingers 
,,,,,Devid Striesow,A Fistful of Dollars 
,,,,,William Joseph Elk III,She Done Him Wrong 
,,,,,Matisyahu,Short Cut to Nirvana: Kumbh Mela 
,,,,,Channing Tatum,The Grace Card 
,,,,,R. Brandon Johnson,Middle of Nowhere 
,,,,,Marri Savinar,3 
,,,,,Melanie Papalia,The Business of Fancydancing 
,,,,,Greta Gerwig,Call + Response 
,,,,,Susan Chambers,Side Effects 
,,,,,Marina Vlady,Malevolence 
,,,,,Hanne Aagesen,Shooting the Warwicks 
,,,,,Bryce Dallas Howard,Super Hybrid 
,,,,,William Katt,Baghead 
,,,,,Darryl Hunt,Solitude 
,,,,,Mia Farrow,The Case of the Grinning Cat 
,,,,,John Newton,Ordet 
,,,,,Elaine Bromka,Good Dick 
,,,,,Paul Hickert,The Man from Earth 
,,,,,Sally Kirkland,The Trials of Darryl Hunt 
,,,,,Bahare Seddiqi,An American Girl Holiday 
,,,,,Tom Cullen,Yesterday Was a Lie 
,,,,,S. Epatha Merkerson,Theresa Is a Mother 
,,,,,Abigail Evans,H. 
,,,,,Iulia Ciochina,Archaeology of a Woman 
,,,,,Robin Lord Taylor,Children of Heaven 
,,,,,Topher Grace,Weekend 
,,,,,John Amos,She's Gotta Have It 
,,,,,Charla Cochran,Butterfly Girl 
,,,,,Bebe Neuwirth,The World Is Mine 
,,,,,Glen Hansard,Another Earth 
,,,,,Marilyn Rising,The Calling 
,,,,,Temple Grandin,Sweet Sweetback's Baadasssss Song 
,,,,,Alan Brent,Perfect Cowboy 
,,,,,Joel Moody,Tadpole 
,,,,,Gunnar Hansen,Once 
,,,,,Peter Robbins,The Woman Chaser 
,,,,,Naderev Sano,The Horse Boy 
,,,,,Lisa Ann,When the Lights Went Out 
,,,,,Ariel Hsing,Heroes of Dirt 
,,,,,Michael Moore,The Texas Chain Saw Massacre 
,,,,,Ed Begley Jr.,A Charlie Brown Christmas 
,,,,,J.D. Williams,Antarctic Edge: 70° South 
,,,,,Mark Duplass,Aroused 
,,,,,Diane Sorrentino,Top Spin 
,,,,,Christopher Judge,Roger & Me 
,,,,,Christopher Judge,Cat People 
,,,,,Judith O'Dea,An American in Hollywood 
,,,,,Philippe Leroy,Sound of My Voice 
,,,,,Jason Stuart,The Brain That Sings 
,,,,,Richard Moll,The Blood of My Brother 
,,,,,Alex Kendrick,Your Sister's Sister 
,,,,,Pfeifer Brown,Romantic Schemer 
,,,,,Hal Landon Jr.,A Dog's Breakfast 
,,,,,Stephen Carr,A Dog's Breakfast 
,,,,,Robert Townsend,Night of the Living Dead 
,,,,,Kieran Culkin,Une Femme Mariée 
,,,,,Leon Isaac Kennedy,The Birth of a Nation 
,,,,,Fay Masterson,The Work and the Story 
,,,,,Kevin P. Farley,Facing the Giants 
,,,,,Brighton Sharbino,The Gallows 
,,,,,Jonathan Blow,Eraserhead 
,,,,,Danny Dyer,Over the Hill to the Poorhouse 
,,,,,Sheldon Leonard,Hollywood Shuffle 
,,,,,Claire Gordon-Harper,The Mighty 
,,,,,Liv Ullmann,Penitentiary 
,,,,,Jon Brion,The Lost Skeleton of Cadavra 
,,,,,Tony Goldwyn,"Dude, Where's My Dog?! "
,,,,,Noam Chomsky,Cheap Thrills 
,,,,,Mark Margolis,Indie Game: The Movie 
,,,,,Jack McGee,Closure 
,,,,,Tia Carrere,Open Secret 
,,,,,Michelle Simone Miller,Echo Dr. 
,,,,,Chemeeka Walker,The Night Visitor 
,,,,,Clifton Collins Jr.,The Past is a Grotesque Animal 
,,,,,Anna Kendrick,The Last House on the Left 
,,,,,Virginia Leith,"Peace, Propaganda & the Promised Land "
,,,,,Ty Parker,Pi 
,,,,,Lena Dunham,"I Love You, Don't Touch Me! "
,,,,,Justin Gordon,20 Dates 
,,,,,Shari Albert,Queen Crab 
,,,,,Paul Daniel Ayotte,Super Size Me 
,,,,,Marcello Mastroianni,The FP 
,,,,,Lena Dunham,Happy Christmas 
,,,,,Richard Tyson,The Brain That Wouldn't Die 
,,,,,Corbin Bernsen,Tiger Orange 
,,,,,Dan Novy,Supporting Characters 
,,,,,Lin Shaye,Absentia 
,,,,,Taliesin Jaffe,The Brothers McMullen 
,,,,,Jan Haley,The Dirties 
,,,,,Katrina Bowden,Gabriela 
,,,,,Paul Schneider,Tiny Furniture 
,,,,,Derick Martini,Hayride 
,,,,,Barry Corbin,The Naked Ape 
,,,,,Elissa Dowling,Counting 
,,,,,Ringo Starr,The Call of Cthulhu 
,,,,,Julianne Gabert,Bending Steel 
,,,,,Zoe Kazan,The Signal 
,,,,,Joseph Campanella,The Image Revolution 
,,,,,Andrew Bujalski,This Is Martin Bonner 
,,,,,Nichole Ceballos,A True Story 
,,,,,Michael Smiley,George Washington 
,,,,,Jason Mewes,Smiling Fish & Goat on Fire 
,,,,,Don Brooks,Dawn of the Crescent Moon 
,,,,,Andrew Bujalski,Raymond Did It 
,,,,,Stacy Edwards,The Last Waltz 
,,,,,Mireille Enos,"Run, Hide, Die "
,,,,,Franky G,The Exploding Girl 
